,matter,q0,q1,q2,q3,q4,q5,q6,q7,q8,citations
171,"[7928.0, 4310.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1940-12-07;2848!', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art326', 'lei+10826+2003!art180_caput', 'lei+10826+2003!art16']"
172,[4355.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['lei+11343+2006!art44', 'lei+12403+2011!art319', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art312', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313_inc1', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art310_inc2', 'lei+11343+2006!art33_caput', 'lei+11464+2007!art5', 'lei+10826+2003!', 'lei+11343+2006!art12_caput', 'urn:lex:br:federal:lei:1973-01-11;5869!art312']"
173,[7928.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['lei+11343+2006!art44', 'lei+8072+1990!art2', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art312', 'lei+11343+2006!art33', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313_inc1', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art319', 'lei+11343+2006!art33_caput', 'lei+12403+2011!']"
174,[3419.0],0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1941-10-03;3689!art312', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art244', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313_inc1', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art319', 'lei+8069+1990!', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art157_par2']"
175,[3372.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1941-10-03;3689!art121_par2', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art29_inc4', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art593_inc3', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art121_par2', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art29', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art492_inc1', 'urn:lex:br:federal:lei:2002-01-10;10406!']"
176,[4310.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['lei+9503+1997!art147_caput', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art325_inc1_par1', 'urn:lex:br:federal:lei:1997-09-23;9503!art305', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art282_par4', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art282_par2', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313_inc1', 'lei+9503+1997!art298_inc3', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art282_par1', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art319', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art326', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art325_par1', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art89', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art350', 'lei+9503+1997!art306', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art310_inc3']"
177,[4355.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1940-12-07;2848!art147', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313_inc3', 'lei+12403+2011!art319', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art312', 'lei+11340+2006!', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art319', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art5']"
178,"[4310.0, 10424.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['lei+10826+2003!art12', 'lei+10826+2003!art5_par3', 'lei+10826+2003!art16', 'lei+11706+2008!', 'urn:lex:br:federal:lei:2003-12-22;10826!art4_inc1', 'lei+11922+2009!art20', 'lei+10826+2003!art32', 'lei+10826+2003!art30', 'urn:lex:br:federal:lei:2003-12-22;10826!art5', 'urn:lex:br:federal:lei:2003-12-22;10826!art32_par3', 'urn:lex:br:federal:lei:2003-12-22;10826!art4_caput']"
179,"[3372.0, 3417.0, 5555.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1940-12-07;2848!art14_inc2', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art413', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art121_par2', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art155_par4']"
180,[4272.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1940-12-07;2848!art141_inc3', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art395_inc2', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art140_par3']"
181,"[4355.0, 5566.0]",0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1941-10-03;3689!art312', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art157_par2']"
182,[7942.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
183,[3372.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1941-10-03;3689!art581_inc4', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art413', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art121_inc3_par2', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art121_inc3_par2', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art121_inc4_par2']"
184,[4355.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1941-10-03;3689!art312', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313_inc1', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art41', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art395', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art319', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art157_par3', 'lei+12403+2011!', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art14_inc2']"
185,[4355.0],0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1941-10-03;3689!art312', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313_inc1', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art157_caput', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art319', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art157_par3', 'urn:lex:br:federal:lei:2002-01-10;10406!', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art14_inc2']"
186,"[4310.0, 3632.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1941-10-03;3689!art659', 'urn:lex:br:federal:lei:1997-09-23;9503!art309', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art93_inc9', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art326', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art66_inc21', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art6_inc21', 'urn:lex:br:federal:lei:1997-09-23;9503!art306']"
187,[3372.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1940-12-07;2848!art75', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art593_inc3', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art121_par2', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art71_par1', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art70_par1', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art492', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art14_inc2']"
188,"[3372.0, 5555.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1941-10-03;3689!art415', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art413', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art121_par2', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art581_inc4', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art14_inc2', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art419', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art414']"
189,"[4355.0, 3435.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1941-10-03;3689!art312', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art180', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art180_caput', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313_inc1', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art319']"
190,"[4355.0, 3416.0, 7928.0, 3435.0]",0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1941-10-03;3689!art312', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art319']"
191,[3372.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1940-12-07;2848!art67', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art14_inc2', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art61_inc2', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art65_inc1', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art121_inc4_par2']"
192,[3372.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1940-12-07;2848!art14_inc2', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art413', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art121_par2']"
193,"[4355.0, 3419.0]",0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1940-12-07;2848!art157_inc2_par2', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art312', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art244', 'lei+8069+1990!']"
194,[3608.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1941-10-03;3689!art282_par6', 'lei+8072+1990!art2', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art312', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313_inc1', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art310_inc2', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art319', 'lei+11343+2006!art33_caput', 'lei+12403+2011!']"
195,[4355.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:constituicao:1988-10-05;1988!art105_inc2', 'urn:lex:br:federal:constituicao:1988-10-05;1988!art105', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art312', 'lei+12403+2011!', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art319']"
196,[4305.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1940-12-07;2848!art71', 'lei+8137+1990!art1', 'lei+8137+1990!art12_inc1']"
197,"[4355.0, 3521.0]",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"['lei+12850+2013!art2_caput', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art319_inc1', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art312', 'lei+12850+2013!art217', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art319', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art580', 'urn:lex:br:federal:constituicao:1988-10-05;1988!art105_inc2', 'lei+12850+2013!art22', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art109', 'lei+12850+2013!art1']"
198,[3632.0],2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:lei:1997-09-23;9503!art302_caput', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art387_inc4', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art387_inc6', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art387', 'urn:lex:br:federal:lei:2002-01-10;10406!art387_inc4', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art61_inc2', 'urn:lex:br:federal:lei:1997-09-23;9503!art303_caput', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art121_par3']"
199,[3692.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['lei+9099+1995!art61', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art171', 'distrital+lei+239+1992!art28', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art47', 'distrital+lei+953+1995!art47', 'distrital+lei+239+1992!art47', 'lei+3688+1941!', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art44', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art171_caput', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art328_par1', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art328', 'distrital+lei+953+1995!art28']"
200,[3370.0],0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1941-10-03;3689!art384_par4', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art41']"
201,[3370.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['urn:lex:br:federal:decreto.lei:1941-10-03;3689!art479', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art121_par1', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art593_inc3', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art478', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art121_caput']"
202,[3692.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1940-12-07;2848!art265', 'lei+9099+1995!art61', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art44_par2', 'lei+9099+1995!art82', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art47', 'lei+3688+1941!art47', 'lei+9099+1990!art61', 'urn:lex:br:federal:constituicao:1988-10-05;1988!', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art46', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art21', 'lei+9099+1995!art47']"
203,"[7928.0, 3632.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1941-10-03;3689!art66', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art147', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art659', 'lei+9503+1997!art306_par1', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art6_inc21', 'lei+9503+1997!art305']"
204,[4355.0],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"['lei+9437+1997!', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art312', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art121_par2', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art319', 'lei+12403+2011!', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art14', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art14_inc2']"
205,[3632.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:lei:1997-09-23;9503!art302_caput', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art45_par1', 'urn:lex:br:federal:lei:1997-09-23;9503!art302']"
206,[3419.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
207,[3435.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
208,[4355.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1941-10-03;3689!art567', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art312', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art5']"
209,"[7942.0, 5566.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1940-12-07;2848!art33', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art66_inc9', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art111_caput_par1', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art111', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art33_par2']"
210,[1209.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
211,[3419.0],0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1941-10-03;3689!art312', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art282_inc2_par6', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art157_par2', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art319']"
212,[4355.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['lei+11343+2006!art33_caput', 'lei+11343+2006!art44', 'lei+11343+2006!art68_inc9', 'lei+11343+2006!art2_inc2']"
213,[3372.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
214,[3632.0],0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1940-12-07;2848!', 'lei+9503+1997!art331', 'lei+9503+1997!art306']"
215,"[3370.0, 9745.0, 5555.0, 3633.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1940-12-07;2848!art244_caput_par2', 'urn:lex:br:federal:lei:1990-07-13;8069!', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art14_inc2', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art121_inc1_par2', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art121_inc4_par2', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art414']"
216,[7942.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
217,[3372.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1941-10-03;3689!art593_inc2', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art492', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art593_inc3', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art121_par2', 'lei+8069+1990!art244']"
218,[4355.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1940-12-07;2848!art180_caput', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art282_inc2_par6', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art319_inc1', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art5', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art312', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313_inc1', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art319_inc3', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art282_inc1', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art319', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art297_caput', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art310', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art301']"
219,"[3417.0, 3435.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
220,"[3370.0, 3633.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1941-10-03;3689!art413', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art581_inc4', 'lei+10826+2006!', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art155', 'lei+10826+2003!art14', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art16_inc4', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art197', 'lei+10826+2003!art16_inc4', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art121_par2', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art422', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art29', 'lei+10826+2003!art78_inc1', 'lei+10826+2003!art5_inc38', 'urn:lex:br:federal:lei:2003-12-22;10826!', 'urn:lex:br:federal:lei:2002-01-10;10406!', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art14_inc4', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art14_inc2', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art121_inc4_par2']"
221,[3372.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1941-10-03;3689!art312', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313_inc1', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art15_caput', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art121_par2', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art319', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art14_inc2', 'lei+10826+2003!']"
222,[4355.0],0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1941-10-03;3689!art318_inc2', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art312', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art5', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art319']"
223,"[7928.0, 5897.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['lei+11343+2006!art40_inc6', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art41', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art395', 'lei+11343+2006!art33_caput', 'lei+10826+2003!', 'lei+11343+2006!art12_caput']"
224,[7942.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
225,[4355.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
226,[3372.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1941-10-03;3689!art563', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art480', 'lei+10826+2003!art16', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art33_par2', 'lei+10826+2003!art14', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art480_par3', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art478', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art121_par2', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art593_inc3', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art593', 'urn:lex:br:federal:constituicao:1988-10-05;1988!art5_inc38', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art59', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art67', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art14', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art61', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art14_inc4', 'urn:lex:br:federal:lei:2003-12-22;10826!', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art14_inc2', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art129', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art121_inc4_par2', 'lei+10826+2003!art14_caput']"
227,"[3573.0, 3566.0, 3572.0, 3632.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:lei:1997-09-23;9503!art309_caput', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art600_par4', 'urn:lex:br:federal:lei:1997-09-23;9503!art330_caput', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art330_caput', 'urn:lex:br:federal:lei:2002-01-10;10406!', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art309_caput']"
228,[4355.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313_inc3', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art22', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art312', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art319', 'lei+11340+2006!art22', 'urn:lex:br:federal:constituicao:1988-10-05;1988!art312', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313']"
229,"[10640.0, 3417.0]",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1940-12-07;2848!art60', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art312', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art59', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art155_par4', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art155', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art68', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art49', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art33_par3', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art319', 'lei+12403+2011!', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art311', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art155_inc4_par4']"
230,[3370.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1940-12-07;2848!art121_inc4', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art73', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art593_inc3', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art59', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art33_par2']"
